I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,time_seconds
0.0681004,0.01721412,0.02320137,0.06547593,0.06479207,0.24092877,0.16035162,0.15402275,0.25246537,0.42285421,0.24790145,0.24497207,1.82
0.022730172,0.27144215,0.16308461,0.0845332,0.12295085,0.17542616,0.21054539,0.21815957,0.15431917,0.23921673,0.6565446,0.18935347,1.83
0.07611465,0.2911877,0.014419521,0.26083994,0.34460196,0.20285527,0.15467821,0.055048678,0.056385957,0.19877107,0.22264488,0.029508935,1.84
0.04262993,0.1522733,0.016366575,0.3179377,0.18487735,0.18887562,0.16768378,0.18945052,0.24787459,0.11845162,0.39879152,0.18124336,1.85
0.018421724,0.06136982,0.0048516537,0.2741577,0.07846447,0.23390637,0.4399813,0.30091,0.13471746,0.058100257,0.054203484,0.20096442,1.86
0.031556487,0.05822005,0.065901816,0.4074727,0.122608885,0.46427816,0.4864634,0.3655574,0.14773686,0.13721009,0.1922605,0.3486628,1.87
0.039868314,0.12379647,0.024426576,0.30348253,0.2386877,0.16877648,0.5543497,0.3326113,0.114235796,0.38518655,0.06926724,0.22317572,1.88
0.41255158,0.23434718,0.2884558,0.34666643,0.3958934,0.109583035,0.36616167,0.2372293,0.022598088,0.24544398,0.4640894,0.19804469,1.89
0.022234043,0.12211591,0.09513515,0.14796746,0.33194816,0.097712494,0.2390469,0.17207351,0.20968051,0.2143505,0.18848997,0.22431909,1.9
0.1136791,0.26438674,0.043547563,0.21205981,0.021171374,0.111680284,0.14550138,0.43150282,0.02392507,0.21098763,0.05388974,0.2503213,1.91
0.018481432,0.013228536,0.07850255,0.11061901,0.2567838,0.20678285,0.2071882,0.24330156,0.09346741,0.60381675,0.07997907,0.14635302,1.92
0.08750446,0.17807934,0.22426268,0.49237964,0.06930814,0.030055817,0.03846448,0.16537428,0.077517025,0.16202432,0.08103965,0.111813135,1.93
0.19232972,0.05275426,0.27602893,0.103798375,0.0057237465,0.43149734,0.20345795,0.14021517,0.22173835,0.08619461,0.108827785,0.41642028,1.94
0.093423456,0.13303176,0.48372585,0.40063,0.02090985,0.24753776,0.08276762,0.024162626,0.12503457,0.1532578,0.063100055,0.24743928,1.95
0.021283077,0.15167832,0.043076348,0.06439986,0.3866213,0.103676595,0.024637057,0.032558307,0.09654268,0.2454664,0.1517873,0.029180696,1.96
0.12012988,0.40967655,0.16508354,0.085961394,0.27485216,0.34463504,0.058849182,0.0012975209,0.09803906,0.4231912,0.064341106,0.19068018,1.97
0.34599525,0.34625447,0.020109344,0.1446659,0.30397505,0.28567395,0.059435125,0.057405554,0.054941703,0.020543946,0.011205723,0.067295216,1.98
0.1988924,0.22095056,0.24078465,0.8278689,0.08073665,0.21478042,0.010149379,0.01313219,0.016384885,0.6073351,0.1563906,0.10548592,1.99
0.2753157,0.26512063,0.7839999,0.46173072,0.033622254,0.022438388,0.4848158,0.22979893,0.06546001,0.25418055,0.029359631,0.06727391,2.0
0.35227033,0.20645897,0.026876323,0.41692153,0.019914448,0.17835021,0.51155126,0.1418358,0.0099324295,0.40582383,0.4103718,0.4446213,2.01
0.18637519,0.14924127,0.21356153,0.42758593,0.30548233,0.1718179,0.5746299,0.12025846,0.09768857,0.25868124,0.10961197,0.105333276,2.02
0.17263725,0.36124015,0.2122364,0.35869813,0.3872655,0.5972059,0.34041944,0.0123482775,0.19163038,0.37903923,0.19959672,6.719211e-06,2.03
0.3786391,0.277437,0.48273185,0.54540426,0.45164382,0.3213862,0.5598985,0.19279014,0.22423413,0.23355772,0.025773535,0.14066547,2.04
0.33741456,0.03184092,0.124792844,0.26670656,0.82763356,0.5950612,0.41475466,0.32135224,0.14047167,0.0023078234,0.17117144,0.18472633,2.05
0.40331006,0.34518072,0.13360405,0.110810205,0.65913033,0.7458378,0.28366166,0.10268297,0.2691467,0.19921724,0.12040812,0.07539158,2.06
0.44113752,0.35934624,0.27929512,0.054244194,0.4826584,0.55247706,0.22849445,0.34877592,0.2590312,0.212675,0.0590681,0.0762029,2.07
0.6528111,0.42913365,0.10034435,0.29563162,0.35365218,0.18045643,0.022900363,0.50760347,0.55988973,0.17318206,0.33004588,0.063962966,2.08
0.46635398,0.03521606,0.22342764,0.18075302,0.04959507,0.058048997,0.1309601,0.61730653,0.37131098,0.029830845,0.1828638,0.1592033,2.09
0.2908963,0.6208884,0.58448654,0.13653976,0.2380944,0.43591988,0.3934373,0.59376895,0.35611212,0.21553288,0.26926908,0.03036448,2.1
0.43712714,0.7235725,0.61795956,0.06050211,0.62637275,0.2047034,0.28141907,0.48818788,0.28374597,0.1416611,0.3136766,0.04524932,2.11
0.9375872,0.696329,0.39937988,0.23927855,0.18233375,0.2005068,0.18231505,0.26892406,0.58149856,0.24784562,0.15423281,0.09212434,2.12
0.18310048,0.26784393,0.34909165,0.12864196,0.14658988,0.28572002,0.24619728,0.31361347,0.5178805,0.32547882,0.35773647,0.23967703,2.13
0.103128545,0.18490028,0.49738067,0.37407792,0.27778226,0.039492078,0.48071057,0.21022986,0.24371484,0.31578955,0.27500165,0.14334355,2.14
0.079832375,0.12342917,0.45872894,0.99999875,0.27704313,0.111325555,0.31771538,0.273562,0.1891164,0.6888027,0.14800319,0.35251513,2.15
0.22344549,0.0059116916,0.5128756,0.9135737,0.20685916,0.012963187,0.9712686,0.21161565,0.19320348,0.5874292,0.121681035,0.4481184,2.16
0.41924462,0.2168948,0.09538462,0.26795128,0.26428294,0.040381867,0.98033583,0.38468233,0.09994755,0.5863017,0.7749153,0.4564635,2.17
0.16271186,0.14737436,0.117263585,0.27253196,0.32534474,0.17317441,0.32471144,0.025686065,0.094908066,0.6801433,0.5435268,0.3041582,2.18
0.026778685,0.11085621,0.0608623,0.22505416,0.009395821,0.2831171,0.01796894,0.25648278,0.030104082,0.74929464,0.43917125,0.9999987,2.19
0.32435828,0.24568857,0.30856264,0.23298685,0.37145516,0.6856579,0.016224854,0.33215553,0.29997587,0.053080294,0.30250534,0.48001227,2.2
0.03554493,0.106827244,0.009512576,0.24748243,0.47021568,0.30545107,0.14801645,0.41630435,0.031749908,0.89461786,0.27096322,0.6772956,2.21
0.02118311,0.055617813,0.45404223,0.33430645,0.01502486,0.21981855,0.19605729,0.027029697,0.11092065,0.068614736,0.44612816,0.78573394,2.22
0.17448914,0.013009703,0.13822944,0.22738642,0.18246159,0.6907641,0.30033183,0.697409,0.25310376,0.42003533,0.209996,0.59935397,2.23
0.95486915,0.7950193,0.028817248,0.09001268,0.19432074,0.93948525,0.34058008,0.20722096,0.08498339,0.13916957,0.11717908,0.54090464,2.24
0.25987512,0.53217477,0.09607264,0.04419676,0.31369925,0.75588435,0.1591073,0.03161401,0.36024868,0.11684421,0.08403891,0.62743115,2.25
0.1173163,0.25702134,0.19191137,0.1895513,0.53649914,0.22831555,0.16897278,0.020609448,0.1655077,0.4298955,0.0039801323,0.2487869,2.26
0.4577102,0.08320555,0.84894985,0.41392463,0.56597257,0.023896677,0.2608292,0.39341354,0.27438548,0.16523775,0.14072467,0.17996427,2.27
0.47127885,0.04264379,0.38201407,0.45953444,0.7270361,0.0104195615,0.16387635,0.394565,0.25608927,0.22052693,0.093170606,0.7619728,2.28
0.18572788,0.37529665,0.39376697,0.253471,0.024163647,0.39765057,0.5835095,0.15600449,0.30974135,0.07629059,0.018983515,0.07130491,2.29
0.098434485,0.28264126,0.23701452,0.19931254,0.2326168,0.22423412,0.3550861,0.20642342,0.02699729,0.1498957,0.083633244,0.042363368,2.3
0.12463217,0.21704298,0.70542306,0.12847202,0.14225069,0.15736076,0.21920547,0.036979318,0.4172679,0.38307783,0.019687707,0.093335226,2.31
0.21556166,0.20427789,0.67048746,0.257009,0.11300382,0.33134693,0.35554165,0.45071092,0.067805,0.31530306,0.16466263,0.1824139,2.32
0.54390216,0.27202684,0.18500471,0.34438422,0.40257454,0.27285978,0.45843747,0.53591275,0.028399197,0.20078704,0.08666859,0.09885567,2.33
0.566775,0.23023675,0.1355723,0.22973625,0.48726326,0.129606,0.22469337,0.23065457,0.13680023,0.22233188,0.2681824,0.32191774,2.34
0.49079087,0.18432394,0.21648516,0.097025655,0.49968475,0.20944755,0.05720759,0.045924522,0.12369631,0.04844149,0.11613305,0.39471313,2.35
0.35702607,0.038440213,0.12137302,0.24990486,0.43656766,0.32602817,0.014651555,0.0051456937,0.04964591,0.35002664,0.22768933,0.31259543,2.36
0.31487623,0.10093607,0.34162766,0.013515995,0.35127917,0.110731155,0.13386667,0.17761512,0.095780924,0.52299976,0.11990324,0.16729853,2.37
0.28652385,0.016395727,0.072745934,0.056229014,0.08122969,0.124608874,0.0044749696,0.199954,0.22584811,0.043514803,0.28731838,0.08530519,2.38
0.42435282,0.058637135,0.064541996,0.2592075,0.34491676,0.03915032,0.13219191,0.27916867,0.33231497,0.1578358,0.15593444,0.1683617,2.39
0.3060367,0.21764365,0.16272639,0.24912935,0.04315964,0.21368319,0.19082834,0.28394085,0.13655211,0.22278604,0.13062553,0.09221989,2.4
0.25857416,0.044591114,0.008698968,0.0082422225,0.15289772,0.17548743,0.025667723,0.058685,0.057973746,0.21240547,0.014733849,0.11954019,2.41
0.042311847,0.17553426,0.11410886,0.0025224658,0.0473988,0.46008354,0.16694431,0.07691924,0.014466994,0.20859787,0.07454054,0.19510227,2.42
0.25946707,0.3976003,0.47051987,0.097632684,0.075390376,0.66666555,0.28130448,0.40645483,0.10430072,0.1123514,0.08703703,0.06411728,2.43
0.6404204,0.25488997,0.6265454,0.050860725,0.07725119,0.58213,0.024556668,0.19374803,0.02128262,0.016233113,0.1679346,0.37942058,2.44
0.51151687,0.2520741,0.45112383,0.011572998,0.1410758,0.122624084,0.028087752,0.21850006,0.017068222,0.17614003,0.020333584,0.33644435,2.45
0.37672678,0.07714769,0.1714445,0.16377933,0.47469053,0.019024195,0.12055936,0.068537705,0.22442068,0.0074741095,0.23556055,0.11255703,2.46
0.117435,0.00936601,0.061619714,0.118418306,0.17001408,0.11580801,0.15174024,0.121872015,0.13684487,0.10144231,0.029988281,0.16542771,2.47
0.46461484,0.0016017613,0.0857513,0.056128386,0.018189972,0.22696072,0.033225626,0.14353506,0.021337457,0.043504123,0.2602899,0.100407444,2.48
0.11644236,0.028235137,0.10767851,0.18761244,0.31036884,0.102607556,0.0055402773,0.17075467,0.11833431,0.13000125,0.19411328,0.10575478,2.49
0.086530946,0.084200844,0.013422562,0.09704394,0.13726835,0.023815135,0.06550025,0.052247487,0.08338805,0.23252513,0.24951534,0.4766771,2.5
0.03042903,0.28172782,0.20441659,0.14994282,0.3238916,0.20152193,0.08671926,0.13549747,0.06649978,0.18605717,0.6010569,0.4282445,2.51
0.17209533,0.28115138,0.0970992,0.008067996,0.06464999,0.23812844,0.06174537,0.10731709,0.041498143,0.12604123,0.32163906,0.2877849,2.52
0.4298479,0.5065529,0.04757094,0.32349,0.2600577,0.0770974,0.1434318,0.253945,0.0048326165,0.0026758665,0.55148596,0.16693388,2.53
0.12150599,0.21728115,0.16480441,0.30860728,0.08754647,0.18316929,0.38561103,0.3752646,0.010436396,0.1326372,0.019399732,4.8415008e-05,2.54
0.29967216,0.3459847,0.33118203,0.36085153,0.12454202,0.17926398,0.41338408,0.27367046,0.023826368,0.15449043,0.087198175,0.19736235,2.55
0.29547372,0.08770041,0.24990551,0.15280671,0.06634214,0.061467316,0.53010774,0.48967856,0.003811526,0.3356111,0.18604197,0.11820298,2.56
0.2427261,0.17369647,0.43516794,0.3552423,0.36148778,0.0645461,0.48102042,0.3844873,0.14388388,0.16765106,0.2606169,0.064019114,2.57
0.16236855,0.07442737,0.1012269,0.0834997,0.47597972,0.029070413,0.32876432,0.31782717,0.033688646,0.4974915,0.34965137,0.09164027,2.58
0.19381242,0.20761865,0.31646368,0.18648207,0.26033226,0.38644293,0.3808442,0.23451467,0.11804167,0.18609302,0.19520946,0.2965252,2.59
0.15663545,0.12604043,0.044912335,0.17367125,0.24706356,0.27971354,0.23204455,0.22383504,0.1535186,0.64161533,0.084492624,0.35000566,2.6
0.16203943,0.16473481,0.32739326,0.36100176,0.12843399,0.07418461,0.09599682,0.3850094,0.027158944,0.23072112,0.030660033,0.07025429,2.61
0.050814785,0.06527342,0.23927392,0.32905453,0.2683355,0.3216576,0.00038839242,0.011047679,0.25622815,0.08266892,0.232465,0.12172819,2.62
0.414738,0.10134907,0.115435205,0.649733,0.38106048,0.023584578,0.10040759,0.095907435,0.12224813,0.5986858,0.10160366,0.104128815,2.63
0.4133013,0.014246499,0.07286781,0.12386533,0.27515087,0.0789938,0.15158275,0.04834109,0.037265446,0.04848564,0.024321599,0.10105121,2.64
0.1475642,0.007590259,0.37014738,0.36936933,0.23535505,0.09653148,0.036738597,0.2730113,0.23620117,0.35374624,0.10048761,0.3143857,2.65
0.15444477,0.4061195,0.3066752,0.004280162,0.15727346,0.24017946,0.46290988,0.32205576,0.08931261,0.21661548,0.07475012,0.15940967,2.66
0.24002138,0.00062350364,0.23543744,0.7909409,0.23642112,0.08986458,0.2900259,0.06531255,0.04040438,0.31772023,0.14176878,0.06321607,2.67
0.092446506,0.13296957,0.44562253,0.55780464,0.17246793,0.30186322,0.4717157,0.3293841,0.04533706,0.21184367,0.014454359,0.04162873,2.68
0.19520858,0.2846041,0.07256253,0.39053863,0.15281998,0.20954785,0.37912995,0.020333407,0.01140992,0.4665717,0.46202797,0.030369164,2.69
0.0146366805,0.076548286,0.119788736,0.15174627,0.41701642,0.42714468,0.4526359,0.06907457,0.13565932,0.18532833,0.14858842,0.117039904,2.7
0.14506014,0.11098243,0.020346131,0.2623464,0.26731214,0.3571182,0.20443526,0.048250098,0.18314563,0.475325,0.16415273,0.24896707,2.71
0.027789293,0.026733303,0.26288974,0.4324615,0.11378271,0.25746676,0.4344876,0.008058385,0.31617022,0.051483758,0.012948707,0.41830483,2.72
0.29763955,0.04117787,0.12794462,0.43578446,0.36688498,0.413783,0.27301383,0.21900775,0.035289187,0.13440292,0.15312774,0.27091333,2.73
0.45239633,0.34271643,0.060069207,0.0154437935,0.4713852,0.22970115,0.2410375,0.22036204,0.008875469,0.20774399,0.22952965,0.17614001,2.74
0.7693369,0.49966243,0.1436333,0.0828184,0.5707775,0.28597593,0.0055379625,0.5478768,0.25002572,0.19240798,0.16472404,0.07844268,2.75
0.82998526,0.64688224,0.5655305,0.123246826,0.41463995,0.4112403,0.015757518,0.5018365,0.50922686,0.026362197,0.2575049,0.11157288,2.76
0.815613,0.30559322,0.46234876,0.079260595,0.5672222,0.11707452,0.054690916,0.5464647,0.40911397,0.0325994,0.053073484,0.0048882747,2.77
0.51758,0.474767,0.61805594,0.05422589,0.40001544,0.14037368,0.10724621,0.5079317,0.6456023,0.4745181,0.11523354,0.018692177,2.78
0.104399815,0.10674428,0.4836558,0.15922907,0.36208627,0.29370016,0.19828117,0.553112,0.36580303,0.152817,0.4163745,0.2379519,2.79
0.90388817,0.433658,0.47917116,0.24464098,0.33140367,0.14295529,0.006967664,0.25706837,0.26629093,0.1615713,0.056294005,0.22971638,2.8
5.941124e-05,0.28486755,0.49444526,0.08519491,0.022763606,0.14417125,0.19099824,0.34991202,0.30143473,0.032335587,0.036608245,0.22356659,2.81
0.33425134,0.26739568,0.21601534,0.10745881,0.19565077,0.23997188,0.2286876,0.1789934,0.28740808,0.24966681,0.047176983,0.14072816,2.82
0.17603804,0.21317644,0.19639519,0.35307604,0.26530296,0.03265884,0.11229464,0.35739946,0.22743005,0.56614333,0.24016106,0.66706127,2.83
0.09969827,0.32743222,0.4455735,0.4278231,0.3278987,0.26779127,0.48165256,0.16175422,0.45406303,0.4276182,0.32562903,0.6454539,2.84
0.041235898,0.13032147,0.056443848,0.27405664,0.22941782,0.17589922,0.34343952,0.11948395,0.036247045,0.47923,0.27565047,0.4336094,2.85
0.03696854,0.11115197,0.056736786,0.31157416,0.39788258,0.037635792,0.37347144,0.07567265,0.11934495,0.5743325,0.65939075,0.3097129,2.86
0.43963894,0.28246376,0.19006813,0.07174648,0.15388027,0.16899267,0.12456065,0.055397216,0.120300815,0.5583655,0.30588064,0.7068869,2.87
0.03452689,0.2596991,0.09108062,0.3853111,0.1358076,0.42891866,0.10681722,0.15316153,0.3807264,0.059053354,0.12861653,0.080663845,2.88
0.09827876,0.021338569,0.0048934133,0.23521157,0.20724632,0.13915657,0.050016884,0.15939711,0.19521426,0.6015471,0.28030178,0.21085379,2.89
0.05008673,0.11621871,0.20228025,0.2730851,0.11169598,0.19263284,0.2646669,0.05870611,0.017656434,0.052526906,0.023139235,0.01104021,2.9
0.051780395,0.062297475,0.13381416,0.28049254,0.08761933,0.23371683,0.07427929,0.18786334,0.18977526,0.36696458,0.20071118,0.0053405385,2.91
0.46713313,0.098754644,0.269252,0.08734418,0.088606246,0.054078262,0.26787433,0.10198897,0.060487296,0.18674023,0.13438754,0.30040106,2.92
0.42841923,0.16748236,0.28816432,0.13845474,0.17808223,0.31472337,0.21136515,0.06211243,0.076841086,0.47292554,0.33663854,0.18461807,2.93
0.07561061,0.118718095,0.33875087,0.2970702,0.2898429,0.045979153,0.31640545,0.03986968,0.18771689,0.0011144927,0.06442591,0.034040246,2.94
0.14357804,0.030658811,0.2504134,0.24075337,0.2799283,0.18388027,0.0047250683,0.3004443,0.02472846,0.32591844,0.10956595,0.261373,2.95
0.17426051,0.17931788,0.053900093,0.30277115,0.12061546,0.060588054,0.51512975,0.32628155,0.11535629,0.008147444,0.2940129,0.17795397,2.96
0.07282609,0.06250275,0.60528684,0.26563677,0.07649228,0.10006938,0.999999,0.29375,0.03424574,0.042066284,0.09549058,0.0781855,2.97
0.16024795,0.14298843,0.3709379,0.35062116,0.21763228,0.3581544,0.687393,0.6901256,0.053345516,0.35595185,0.11891041,0.021796241,2.98
0.80640364,0.36278725,0.29016262,0.14165354,0.72291446,0.06327165,0.32090738,0.17908905,0.38720232,0.20835719,0.0005352266,0.19994646,2.99
0.68302596,0.5735179,0.30092457,0.20736317,0.6373932,0.38425186,0.18971354,0.39605018,0.19185562,0.26698503,0.1921727,0.47119743,3.0
0.5679464,0.37497073,0.08214055,0.16001828,0.48184866,0.054354493,0.1612299,0.3684474,0.36947381,0.18776478,0.052758396,0.25807825,3.01
0.5387872,0.2116303,0.08637698,0.112539805,0.4047433,0.19329134,0.15752827,0.25052047,0.08500694,0.0035605324,0.04866222,0.20393103,3.02
0.41427907,0.08682908,0.3133541,0.19414517,0.5603051,0.21289253,0.08861531,0.2998882,0.06170616,0.13448237,0.30735838,0.45326075,3.03
0.54507095,0.0034098683,0.08659508,0.049990322,0.39484426,0.14494023,0.31549802,0.43695018,0.293513,0.38698012,0.21039097,0.12810871,3.04
0.41197744,0.14825307,0.28296918,0.016935112,0.41239074,0.4228807,0.22850148,0.39898574,0.24152537,0.21204561,0.10625224,0.08122656,3.05
0.0059427903,0.12299856,0.1547475,0.0062956107,0.110652775,0.31972262,0.07480568,0.24138412,0.2925351,0.07120564,0.012694854,0.041671727,3.06
0.25854692,0.10487278,0.17348887,0.06719099,0.2612463,0.28005415,0.24370499,0.3115905,0.19421028,0.2059116,0.035323616,0.08270648,3.07
0.062295094,0.1566212,0.2860556,0.20395684,0.0885218,0.41790465,0.20395185,0.16586187,0.060424432,0.06320897,0.04983672,0.04325322,3.08
0.1097927,0.20432867,0.32777652,0.08022415,0.13432775,0.32325706,0.51430976,0.25993901,0.3018361,0.17094752,0.30623177,0.1387982,3.09
0.44840297,0.38399968,0.310245,0.20156148,0.5262369,0.56606996,0.13425091,0.34149885,0.29463446,0.1793337,0.22482432,0.37221646,3.1
0.87936693,0.63001406,0.6629699,0.26048425,0.59760594,0.2627093,0.17971897,0.5801982,0.084359415,0.008149522,0.0971702,0.55093026,3.11
0.9001947,0.36593804,0.5812889,0.17948832,0.34636512,0.35801306,0.006931141,0.34947208,0.0832693,0.08678777,0.20870666,0.63364017,3.12
0.31472838,0.36321875,0.33969533,0.15313189,0.27948675,0.30947536,0.060932253,0.4244296,0.11952571,0.093508705,0.063103564,0.40372092,3.13
0.4581723,0.1665035,0.05503711,0.016813744,0.28379562,0.073977396,0.077286474,0.07259173,0.07284324,0.10385751,0.1345436,0.08727371,3.14
0.20480277,0.05257661,0.14096475,0.18438314,0.104500346,0.17853019,0.27994603,0.2290524,0.056817632,0.0118104275,0.046937946,0.25273463,3.15
0.13336094,0.03701922,0.30948207,0.17626363,0.1861499,0.08785378,0.06077914,0.0760807,0.14194146,0.42647877,0.3492804,0.89559996,3.16
0.34468803,0.1650681,0.11084878,0.07247801,0.5105181,0.12762356,0.18111292,0.46568096,0.13768642,0.26881,0.6656363,0.48195517,3.17
0.16187339,0.084639825,0.10653214,0.019196806,0.16366798,0.034938395,0.27734664,0.15341343,0.207896,0.32030526,0.40742457,0.39117083,3.18
0.35486823,0.3966272,0.07933043,0.013475137,0.53907853,0.21648948,0.03197297,0.24755444,0.23640822,0.30834088,0.58721644,0.18994576,3.19
0.077754706,0.037715483,0.0018840516,0.2973633,0.020258853,0.2193748,0.054247517,0.038113076,0.108338736,0.3367544,0.3577424,0.12479315,3.2
0.25140274,0.2794833,0.121845916,0.3536765,0.21043,0.112776615,0.06710013,0.17944303,0.06910711,0.07538433,0.5550649,0.004420025,3.21
0.0045522023,0.23297718,0.25532782,0.19809796,0.0649576,0.1574171,0.6093696,0.5659813,0.06349112,0.08600395,0.09596533,0.0074068955,3.22
0.10026535,0.018844012,0.2635804,0.36044738,0.12432437,0.02122949,0.77739215,0.4152507,0.05652126,0.13008627,0.20633654,0.36069092,3.23
0.22105788,0.09687072,0.046499036,0.17403811,0.35376588,0.19494502,0.60846287,0.23638333,0.124621615,0.48044506,0.31038252,0.10908203,3.24
0.3627244,0.4585519,0.31013063,0.171622,0.41789728,0.097553544,0.56950855,0.29578936,0.08650155,0.18542969,0.23863415,0.42706016,3.25
0.20448674,0.0706069,0.0739493,0.0670882,0.35939512,0.12517403,0.22066799,0.2837383,0.00570108,0.23016302,0.13953033,0.04869176,3.26
0.029712388,0.328481,0.5165953,0.0057032793,0.0720496,0.38065445,0.2737843,0.23539841,0.02690946,0.08168137,0.17651732,0.28131345,3.27
0.21805671,0.31199744,0.17540504,0.031602655,0.14891239,0.19594081,0.37518615,0.18236588,0.19591573,0.7021944,0.1411201,0.266429,3.28
0.032703966,0.31286353,0.36116457,0.4035493,0.035661027,0.04309167,0.014189241,0.10032774,0.08329403,0.07843514,0.10936487,0.06279705,3.29
0.089365676,0.055157974,0.30780306,0.07537967,0.0040704375,0.37713113,0.09420215,0.15732442,0.27821356,0.052850384,0.27534142,0.20666742,3.3
0.4173426,0.054158807,0.06620855,0.6980588,0.2579762,0.023473537,0.19733952,0.044917513,0.45924023,0.44790658,0.1990315,0.2640125,3.31
0.1304655,0.3072256,0.27171007,0.14223994,0.32809967,0.21989971,0.36312523,0.29097143,0.1965083,0.19555683,0.067565024,0.41903815,3.32
0.11642056,0.31964198,0.13019337,0.28462133,0.10707389,0.38146517,0.13033374,0.2610516,0.14002249,0.18376563,0.20173363,0.23524576,3.33
0.23725271,0.42022714,0.43838608,0.029378578,0.112836055,0.3222807,0.0828988,0.27229097,0.1653123,0.26749498,0.079862304,0.041264646,3.34
0.18184987,0.053493775,0.39919588,0.6074607,0.0140662985,0.18517888,0.06106413,0.0047285175,0.0031833248,0.597073,0.05419505,0.075454436,3.35
0.5081946,0.0895793,0.43740118,0.38641885,0.12960568,0.17961851,0.43992108,0.2479199,0.105947785,0.28295586,0.25794017,0.05469529,3.36
0.23960978,0.29925105,0.054086242,0.42388862,0.020134648,0.18389519,0.24156047,0.18636252,0.07244316,0.42203206,0.39979267,0.030223552,3.37
0.015326554,0.14805505,0.17525662,0.39709318,0.3918628,0.24096972,0.33400136,0.3114641,0.08276902,0.2573453,0.054768726,0.26348814,3.38
0.18243155,0.08501738,0.02538252,0.38490793,0.10059652,0.5381648,0.092718534,0.0025088633,0.39576757,0.040318355,0.054630287,0.20994413,3.39
0.16595866,0.07638152,0.3636682,0.5455393,0.29399332,0.33192292,0.5397933,0.02140734,0.16561358,0.15403289,0.067037694,0.35236844,3.4
0.20369047,0.0072136438,0.048768077,0.46898422,0.4409286,0.31801003,0.4425858,0.48545507,0.21813416,0.051836427,0.28225672,0.35259882,3.41
0.30439755,0.30684254,0.1503911,0.2122655,0.26319817,0.25102824,0.008989817,0.4649702,0.46058756,0.29279652,0.052686635,0.10582141,3.42
0.57854265,0.50129735,0.06839454,0.17590387,0.6531657,0.48258474,0.31244928,0.5972427,0.10652345,0.25019336,0.25583068,0.3129996,3.43
0.7067112,0.9999988,0.41942394,0.38632205,0.42006266,0.31770146,0.24319614,0.49625033,0.36090052,0.3279497,0.54818046,0.1441676,3.44
0.45775455,0.7218633,0.5217578,0.10928706,0.18202,0.09655749,0.40473408,0.481773,0.45646796,0.3377152,0.03673654,0.029835248,3.45
0.5039116,0.75814474,0.5840571,0.1350254,0.0892068,0.3107669,0.4475518,0.4649089,0.35067663,0.12933265,0.24105494,0.25046936,3.46
0.26393595,0.4004382,0.35368228,0.3285297,0.4664217,0.13090107,0.50899595,0.5820959,0.46628028,0.015620449,0.2511462,0.15840875,3.47
0.7868851,0.45490566,0.24470244,0.32387426,0.17106174,0.07057566,0.043204304,0.6074722,0.54788876,0.72457373,0.06490481,0.037800573,3.48
0.22339623,0.10176305,0.615739,0.051413476,0.10063435,0.43738213,0.1244509,0.35904616,0.34413388,0.4560379,0.13639666,0.24956846,3.49
0.2305647,0.33019277,0.37450495,0.2502553,0.51096565,0.0701926,0.25779837,0.15736818,0.26591307,0.59863263,0.32699773,0.045225967,3.5
0.0483488,0.17578737,0.3096525,0.50803083,0.370585,0.06016276,0.20265505,0.2713043,0.19923535,0.60273206,0.26124442,0.25817627,3.51
0.03406274,0.08593753,0.2685468,0.5224,0.2986431,0.0032569568,0.45179862,0.017396985,0.21245818,0.8556814,0.11790757,0.29409653,3.52
0.024292726,0.13321622,0.085649416,0.30460465,0.27101466,0.3094835,0.40425053,0.090395145,0.023868006,0.39154863,0.773574,0.5203555,3.53
0.3113522,0.1188481,0.28540263,0.41520187,0.026084285,0.06680856,0.11887103,0.015253662,0.09878663,0.622128,0.5210697,0.2909922,3.54
0.3059506,0.22239132,0.04274157,0.046104845,0.080116756,0.28571934,0.26418582,0.046435747,0.309991,0.44773352,0.25356078,0.53163403,3.55
0.041965663,0.07998918,0.35548386,0.3822977,0.25534844,0.19943416,0.15133145,0.2592161,0.043993566,0.051679846,0.120693676,0.35596642,3.56
0.06706451,0.06957625,0.19412465,0.22638915,0.38501236,0.39663124,0.09156934,0.35150868,0.055784635,0.61811364,0.32289863,0.06440361,3.57
0.34065902,0.025927158,0.14061248,0.3579676,0.17757984,0.19693737,0.04944319,0.10015441,0.1405241,0.04855692,0.30156067,0.21759428,3.58
0.23544474,0.11829313,0.1275312,0.11312449,0.017667672,0.53551155,0.062234722,0.12650305,0.01711605,0.48882094,0.1433868,0.35764828,3.59
0.36950526,0.26242435,0.013959482,0.01796775,0.08009495,0.33923194,0.1321386,0.15686084,0.07529563,0.28498453,0.037896983,0.25080913,3.6
0.089276455,0.2751981,0.17952769,0.22203134,0.13783403,0.23215447,0.32109892,0.11777567,0.11903023,0.42273885,0.091498025,0.061984535,3.61
0.009530905,0.31345797,0.2721806,0.07478777,0.32808396,0.0019196052,0.7067459,0.2354035,0.03418292,0.054401316,0.11957984,0.036866598,3.62
0.03443393,0.098907344,0.432433,0.059694543,0.11351486,0.16141184,0.46459866,0.18282218,0.6057943,0.07511017,0.06394464,0.1631555,3.63
0.06060445,0.4807332,0.45817718,0.0005673413,0.19929746,0.6097129,0.7883296,0.7673913,0.13796239,0.08254119,0.37011212,0.5607849,3.64
